Time,Theta1_planned,Theta1_current,Theta2_planned,Theta2_current,h3_planned,h3_current,Theta4_planned,Theta4_current,x,y
42.2406,-28.8215,-14.6427,42.8755,27.942,-125.788,-132.131,-31.309,-27.2309,186.128,-191.272
42.2806,-28.8934,-14.6995,42.752,27.842,-125.437,-131.849,-31.5409,-27.4187,177.778,-191.067
42.3206,-28.9672,-14.7578,42.6314,27.7443,-125.087,-131.568,-31.7671,-27.602,169.26,-190.354
42.3606,-29.0429,-14.8157,42.5137,27.6519,-124.738,-131.297,-31.9876,-27.7751,160.875,-189.147
42.4006,-29.1205,-14.9038,42.3989,27.5182,-124.39,-130.896,-32.2022,-28.0253,148.327,-186.37
42.4406,-29.2,-14.9667,42.2871,27.4275,-124.044,-130.619,-32.411,-28.1948,139.578,-183.709
42.4806,-29.2816,-15.0312,42.1783,27.3393,-123.699,-130.342,-32.6138,-28.3595,130.834,-180.412
42.5206,-29.3652,-15.0973,42.0726,27.2535,-123.355,-130.066,-32.8107,-28.5194,122.138,-176.45
42.5606,-29.4509,-15.165,41.97,27.1701,-123.012,-129.792,-33.0014,-28.6745,113.55,-171.801
42.6006,-29.5387,-15.2344,41.8705,27.0892,-122.672,-129.518,-33.1861,-28.8247,105.126,-166.442
42.6406,-29.6286,-15.3366,41.7742,26.9766,-122.332,-129.127,-33.3646,-29.0336,93.5074,-157.522
42.6806,-29.7207,-15.4094,41.681,26.9008,-121.994,-128.856,-33.5368,-29.1738,85.8554,-150.468
42.7206,-29.815,-15.484,41.5911,26.8276,-121.657,-128.586,-33.7026,-29.3091,78.6063,-142.69
42.7606,-29.9115,-15.5603,41.5045,26.7569,-121.322,-128.317,-33.8622,-29.4393,71.8406,-134.194
42.8006,-30.0104,-15.6385,41.4211,26.6889,-120.989,-128.05,-34.0152,-29.5644,65.6437,-124.997
42.8406,-30.1115,-15.7184,41.3411,26.6236,-120.657,-127.784,-34.1618,-29.6843,60.104,-115.127
42.8806,-30.2149,-15.8003,41.2645,26.5609,-120.327,-127.519,-34.3018,-29.7989,55.3056,-104.609
42.9206,-30.3207,-15.9206,41.1913,26.4747,-119.998,-127.14,-34.4352,-29.9561,49.9138,-88.5387
42.9606,-30.429,-16.0063,41.1215,26.4175,-119.671,-126.877,-34.5619,-30.0602,47.3161,-76.7756
43.0006,-30.5397,-16.0939,41.0552,26.363,-119.345,-126.616,-34.6818,-30.1589,45.7487,-64.5871
43.0406,-30.6528,-16.1834,40.9924,26.3114,-119.022,-126.357,-34.7949,-30.2521,45.2917,-52.0469
43.0806,-30.7685,-16.2749,40.9331,26.2625,-118.7,-126.098,-34.9011,-30.3399,46.0225,-39.257
43.1206,-30.8867,-16.3685,40.8775,26.2166,-118.38,-125.842,-35.0004,-30.4221,48.0114,-26.3294
43.1606,-31.0074,-16.4641,40.8254,26.1735,-118.061,-125.586,-35.0927,-30.4987,51.318,-13.3949
43.2006,-31.1308,-16.6045,40.777,26.1157,-117.745,-125.221,-35.1779,-30.6008,58.4376,4.85247
43.2406,-31.2568,-16.7043,40.7323,26.0784,-117.43,-124.968,-35.256,-30.6662,65.0606,17.0981
43.2806,-31.3855,-16.8062,40.6913,26.0442,-117.117,-124.717,-35.3268,-30.7258,73.0835,28.835
43.3206,-31.5169,-16.9102,40.6541,26.0129,-116.806,-124.468,-35.3905,-30.7796,82.4995,39.8905
43.3606,-31.6511,-17.0165,40.6207,25.9846,-116.497,-124.22,-35.4468,-30.8276,93.2853,50.0875
43.4006,-31.788,-17.1757,40.5911,25.9475,-116.19,-123.858,-35.4957,-30.8894,111.371,63.0356
43.4406,-31.9277,-17.2865,40.5653,25.9254,-115.885,-123.613,-35.5372,-30.9256,125.098,70.2414
43.4806,-32.0703,-17.4488,40.5435,25.898,-115.582,-123.263,-35.5711,-30.969,146.518,77.9215
43.5206,-32.2158,-17.564,40.5256,25.8821,-115.281,-123.022,-35.5975,-30.9932,162.382,81.192
43.5606,-32.3642,-17.6816,40.5116,25.8694,-114.982,-122.781,-35.6163,-31.0112,178.879,82.6051
43.6006,-32.5155,-17.8015,40.5017,25.8598,-114.685,-122.543,-35.6273,-31.0232,195.793,82.0228
43.6406,-32.6698,-17.9237,40.4958,25.8535,-114.391,-122.306,-35.6306,-31.0289,212.877,79.3315
43.6806,-32.8271,-18.0485,40.494,25.8504,-114.098,-122.071,-35.6261,-31.0284,229.877,74.4413
43.7206,-32.9874,-18.1755,40.4963,25.8505,-113.808,-121.838,-35.6137,-31.0217,246.465,67.3114
43.7606,-33.1508,-18.3617,40.5027,25.8556,-113.52,-121.505,-35.5934,-31.0029,268.925,53.17
43.8006,-33.3174,-18.4937,40.5133,25.8624,-113.234,-121.276,-35.565,-30.9834,283.121,40.7251
43.8406,-33.4871,-18.6282,40.5281,25.8726,-112.95,-121.048,-35.5286,-30.9575,295.831,26.2139
43.8806,-33.66,-18.7653,40.5472,25.8861,-112.669,-120.822,-35.484,-30.925,306.714,9.80074
43.9206,-33.836,-18.9049,40.5706,25.9031,-112.39,-120.598,-35.4312,-30.8861,315.45,-8.30544
43.9606,-34.0154,-19.0471,40.5983,25.9235,-112.113,-120.375,-35.3702,-30.8406,321.734,-27.8255
44.0006,-34.198,-19.1919,40.6303,25.9474,-111.838,-120.155,-35.3008,-30.7884,325.296,-48.4352
44.0406,-34.3839,-19.4038,40.6668,25.9868,-111.566,-119.84,-35.223,-30.7038,325.205,-79.0604
44.0806,-34.5732,-19.554,40.7076,26.0177,-111.297,-119.624,-35.1368,-30.6382,321.329,-100.438
44.1206,-34.7658,-19.7069,40.7529,26.0522,-111.03,-119.409,-35.0421,-30.5658,314.224,-121.396
44.1606,-34.9619,-19.94,40.8027,26.1093,-110.765,-119.09,-34.9388,-30.447,297.651,-150.705
44.2006,-35.1614,-20.1774,40.8571,26.1718,-110.503,-118.774,-34.8269,-30.3179,274.484,-175.892
44.2406,-35.3644,-20.3385,40.916,26.2171,-110.243,-118.565,-34.7062,-30.2248,255.784,-189.61
44.2806,-35.571,-20.5739,40.9795,26.2875,-109.986,-118.268,-34.5768,-30.0811,225.233,-203.963
44.3206,-35.781,-20.8136,41.0477,26.3632,-109.732,-117.974,-34.4386,-29.9271,191.769,-210.971
44.3606,-35.9946,-20.9832,41.1205,26.4196,-109.48,-117.771,-34.2916,-29.8129,167.652,-211.095
44.4006,-36.2118,-21.1554,41.1979,26.4797,-109.231,-117.571,-34.1357,-29.6918,143.582,-207.119
44.4406,-36.4325,-21.3306,41.2799,26.5435,-108.984,-117.373,-33.971,-29.5636,120.267,-198.982
44.4806,-36.6568,-21.5086,41.3666,26.611,-108.74,-117.176,-33.7975,-29.4282,98.4708,-186.748
44.5206,-36.8846,-21.7686,41.458,26.7134,-108.499,-116.897,-33.6151,-29.2236,71.4702,-162.576
44.5606,-37.116,-21.9524,41.5539,26.7883,-108.26,-116.705,-33.424,-29.0741,56.6789,-141.765
44.6006,-37.3509,-22.1388,41.6545,26.8669,-108.024,-116.515,-33.224,-28.9177,45.8871,-118.321
44.6406,-37.5893,-22.3283,41.7597,26.9493,-107.79,-116.327,-33.0151,-28.7541,39.6378,-92.946
44.6806,-37.8313,-22.5204,41.8696,27.0353,-107.559,-116.141,-32.7975,-28.5835,38.364,-66.5377
44.7206,-38.0769,-22.7155,41.9841,27.1251,-107.33,-115.957,-32.571,-28.4058,42.3224,-40.0384
44.7606,-38.326,-22.9134,42.1032,27.2186,-107.104,-115.775,-32.3357,-28.221,51.5785,-14.5121
44.8006,-38.5786,-23.1079,42.227,27.3127,-106.881,-115.601,-32.0916,-28.0352,65.4606,8.27608
44.8406,-38.8348,-23.4069,42.3554,27.4609,-106.66,-115.34,-31.8387,-27.7432,94.7934,36.9077
44.8806,-39.0946,-23.6133,42.4885,27.5655,-106.442,-115.164,-31.5769,-27.5372,119.509,50.9781
44.9206,-39.3579,-23.8226,42.6261,27.6738,-106.226,-114.991,-31.3063,-27.3242,147.067,59.7416
44.9606,-39.6247,-24.0346,42.7684,27.7858,-106.013,-114.819,-31.0269,-27.1042,176.353,62.568
45.0006,-39.8951,-24.2496,42.9154,27.9016,-105.803,-114.65,-30.7386,-26.8771,206.098,59.0617
45.0406,-40.169,-24.4674,43.067,28.021,-105.595,-114.482,-30.4416,-26.6429,234.92,49.1035
45.0807,-40.4465,-24.6811,43.2232,28.1403,-105.39,-114.322,-30.1357,-26.4092,260.622,33.4763
45.1207,-40.7276,-25.0023,43.3841,28.3226,-105.187,-114.088,-29.821,-26.0523,291.9,0.643425
45.1607,-41.0121,-25.2287,43.5495,28.4532,-104.987,-113.926,-29.4974,-25.7969,307.153,-27.73
45.2007,-41.3003,-25.4506,43.7197,28.5833,-104.79,-113.772,-29.1651,-25.5427,315.757,-58.2352
45.2407,-41.592,-25.6825,43.8944,28.7213,-104.595,-113.615,-28.8239,-25.2732,317.569,-91.3976
45.2807,-41.8872,-25.9175,44.0738,28.8631,-104.402,-113.46,-28.4738,-24.9965,311.817,-124.613
45.3207,-42.186,-26.155,44.2578,29.0084,-104.213,-113.308,-28.115,-24.7131,298.545,-156.018
45.3607,-42.4883,-26.388,44.4465,29.1528,-104.026,-113.162,-27.7473,-24.4315,278.924,-183.092
45.4007,-42.7942,-26.7453,44.6398,29.3772,-103.841,-112.943,-27.3708,-23.9943,238.566,-214.298
45.4407,-43.1036,-26.9915,44.8377,29.5338,-103.659,-112.797,-26.9855,-23.6895,205.78,-226.845
45.4807,-43.4166,-27.2406,45.0403,29.694,-103.48,-112.652,-26.5914,-23.3776,170.703,-231.232
45.5207,-43.7331,-27.4903,45.2475,29.8566,-103.303,-112.511,-26.1884,-23.0613,135.697,-227.029
45.5607,-44.0532,-27.8564,45.4594,30.0975,-103.129,-112.309,-25.7766,-22.5929,89.0301,-206.062
45.6007,-44.3768,-28.1139,45.6758,30.2689,-102.957,-112.171,-25.356,-22.2598,62.3596,-182.137
45.6407,-44.7039,-28.3743,45.897,30.444,-102.788,-112.034,-24.9266,-21.9197,42.5839,-152.048
45.6807,-45.0347,-28.6375,46.1227,30.6228,-102.622,-111.9,-24.4883,-21.5725,31.2237,-117.662
45.7207,-45.3689,-28.9035,46.3531,30.8053,-102.458,-111.768,-24.0412,-21.2183,29.3044,-81.269
45.7607,-45.7067,-29.1726,46.5881,30.9916,-102.297,-111.638,-23.5853,-20.8568,37.2368,-45.378
45.8007,-46.0481,-29.4441,46.8278,31.1814,-102.138,-111.51,-23.1205,-20.4887,54.7057,-12.7047
45.8407,-46.393,-29.7187,47.072,31.375,-101.982,-111.384,-22.647,-20.1133,80.7244,14.2772
45.8807,-46.7415,-29.9962,47.321,31.5724,-101.829,-111.26,-22.1646,-19.7307,113.589,33.304
45.9207,-47.0935,-30.399,47.5745,31.8613,-101.678,-111.085,-21.6734,-19.1709,167.876,43.326
45.9607,-47.449,-30.6821,47.8327,32.0661,-101.529,-110.966,-21.1733,-18.7743,206.575,37.0722
46.0007,-47.8081,-30.968,48.0955,32.2745,-101.384,-110.848,-20.6645,-18.3706,242.586,20.0001
46.0407,-48.1708,-31.2568,48.363,32.4867,-101.241,-110.732,-20.1468,-17.9599,272.876,-6.89504
46.0807,-48.537,-31.5483,48.6351,32.7025,-101.1,-110.619,-19.6203,-17.5423,294.751,-41.7514
46.1207,-48.9067,-31.8428,48.9118,32.9221,-100.962,-110.508,-19.0849,-17.1173,306.106,-81.9817
46.1607,-49.28,-32.14,49.1932,33.1454,-100.827,-110.398,-18.5407,-16.6855,305.614,-124.342
46.2007,-49.6569,-32.5714,49.4792,33.4717,-100.694,-110.244,-17.9878,-16.0546,283.78,-181.763
46.2407,-50.0373,-32.8745,49.7699,33.7025,-100.564,-110.139,-17.4259,-15.6084,255.299,-214.414
46.2807,-50.4212,-33.1802,50.0651,33.9368,-100.436,-110.036,-16.8553,-15.1555,218.351,-237.573
46.3207,-50.8087,-33.4889,50.365,34.1749,-100.311,-109.935,-16.2758,-14.6953,176.005,-248.965
46.3607,-51.1998,-33.8004,50.6696,34.4168,-100.189,-109.836,-15.6875,-14.228,132.026,-247.27
46.4007,-51.5943,-34.1147,50.9788,34.6623,-100.069,-109.739,-15.0904,-13.7538,90.5216,-232.386
46.4407,-51.9925,-34.4318,51.2926,34.9116,-99.9518,-109.644,-14.4845,-13.2725,55.4956,-205.481
46.4807,-52.3942,-34.8918,51.611,35.2752,-99.8372,-109.511,-13.8697,-12.5705,23.531,-150.98
46.5207,-52.7994,-35.2045,51.9341,35.5238,-99.7251,-109.423,-13.2461,-12.0905,17.3862,-108.582
46.5607,-53.2082,-35.5303,52.2619,35.7842,-99.6157,-109.334,-12.6137,-11.588,25.2133,-64.8724
46.6007,-53.6205,-35.8587,52.5942,36.0483,-99.5088,-109.248,-11.9725,-11.0785,46.9175,-25.8224
46.6407,-54.0364,-36.1901,52.9312,36.3161,-99.4045,-109.163,-11.3224,-10.5618,80.502,4.25011
46.6807,-54.4558,-36.5243,53.2728,36.5876,-99.3028,-109.081,-10.6635,-10.0381,122.587,21.7841
46.7207,-54.8788,-36.8615,53.6191,36.863,-99.2037,-109,-9.99581,-9.50705,168.754,24.4505
46.7607,-55.3053,-37.3498,53.97,37.2637,-99.1072,-108.888,-9.31928,-8.73432,231.779,1.15965
46.8007,-55.7354,-37.6926,54.3255,37.5464,-99.0133,-108.812,-8.63391,-8.18941,266.322,-31.9576
46.8407,-56.169,-38.0381,54.6857,37.8327,-98.9219,-108.738,-7.93972,-7.63746,288.316,-75.3142
46.8807,-56.6062,-38.3865,55.0505,38.1228,-98.8332,-108.665,-7.23671,-7.07842,294.814,-124.221
46.9207,-57.0469,-38.7377,55.4199,38.4165,-98.747,-108.595,-6.52487,-6.51245,284.591,-173.122
46.9607,-57.4912,-39.092,55.794,38.7142,-98.6634,-108.528,-5.80421,-5.93894,258.361,-216.297
47.0007,-57.939,-39.4487,56.1727,39.0151,-98.5825,-108.462,-5.07472,-5.35915,218.924,-248.37
47.0407,-58.3904,-39.8085,56.5561,39.3201,-98.5041,-108.398,-4.33641,-4.77186,170.694,-265.297
47.0807,-58.8453,-40.171,56.9441,39.6286,-98.4282,-108.336,-3.58927,-4.17762,119.477,-264.685
47.1207,-59.3037,-40.5365,57.3367,39.941,-98.355,-108.277,-2.83331,-3.5761,71.627,-246.323
47.1607,-59.7657,-41.0773,57.7339,40.4051,-98.2844,-108.192,-2.06852,-2.68263,20.3011,-192.259
47.2007,-60.2313,-41.4486,58.1358,40.7249,-98.2164,-108.137,-1.29491,-2.06693,4.9137,-143.669
47.2407,-60.7004,-41.8224,58.5423,41.0482,-98.1509,-108.083,-0.512468,-1.44462,8.28282,-92.8067
47.2807,-61.1731,-42.3641,58.9535,41.5186,-98.088,-108.009,0.278795,-0.539387,45.0221,-29.6574
47.3207,-61.6493,-42.7436,59.3693,41.8493,-98.0278,-107.96,1.07888,0.0970411,88.1281,-1.46756
47.3607,-62.129,-43.1261,59.7897,42.1839,-97.9701,-107.913,1.88779,0.740845,139.244,8.66348
47.4007,-62.6123,-43.5114,60.2148,42.5221,-97.915,-107.868,2.70553,1.39166,191.144,-1.24727
47.4407,-63.0992,-43.8995,60.6445,42.8641,-97.8625,-107.825,3.53209,2.04953,236.249,-30.3417
47.4807,-63.5896,-44.2905,61.0788,43.2098,-97.8126,-107.784,4.36748,2.71446,267.697,-74.9247
47.5207,-64.0835,-44.8566,61.5178,43.712,-97.7652,-107.728,5.21169,3.68033,279.351,-153.322
47.5607,-64.581,-45.2533,61.9614,44.0652,-97.7205,-107.691,6.06473,4.35944,261.761,-206.811
47.6007,-65.0821,-45.6528,62.4096,44.422,-97.6783,-107.656,6.92659,5.04555,225.109,-250.254
47.6407,-65.5867,-46.0552,62.8625,44.7826,-97.6388,-107.624,7.79728,5.73887,174.494,-276.892
47.6807,-66.0948,-46.4604,63.32,45.1468,-97.6018,-107.593,8.67679,6.43912,117.419,-282.345
47.7207,-66.6065,-46.8683,63.7821,45.5147,-97.5674,-107.564,9.56512,7.14623,62.6552,-265.478
47.7607,-67.1217,-47.2793,64.2489,45.8864,-97.5356,-107.538,10.4623,7.86082,18.8578,-228.68
47.8007,-67.6405,-47.8738,64.7203,46.4258,-97.5064,-107.503,11.3683,8.89751,-10.9422,-153.191
47.8407,-68.1628,-48.2904,65.1964,46.8049,-97.4798,-107.481,12.2831,9.62605,-3.66585,-96.934
47.8807,-68.6887,-48.71,65.6771,47.188,-97.4557,-107.46,13.2067,10.362,25.9983,-48.4295
47.9207,-69.2182,-49.1321,66.1624,47.5743,-97.4343,-107.442,14.1392,11.1043,73.2183,-16.2855
47.9607,-69.7511,-49.743,66.6523,48.1351,-97.4154,-107.419,15.0805,12.1817,155.357,-9.87991
48.0007,-70.2877,-50.1709,67.1469,48.529,-97.3992,-107.405,16.0306,12.9385,208.464,-34.945
48.0407,-70.8277,-50.6019,67.6462,48.9268,-97.3855,-107.393,16.9895,13.7027,247.169,-80.4302
48.0807,-71.3714,-51.2249,68.15,49.5035,-97.3744,-107.379,17.9573,14.8103,263.477,-165.546
48.1207,-71.9185,-51.6615,68.6585,49.9087,-97.3659,-107.371,18.9339,15.5886,243.842,-224.112
48.1607,-72.4693,-52.1006,69.1717,50.3173,-97.36,-107.365,19.9193,16.3733,201.586,-269.943
48.2007,-73.0235,-52.5427,69.6894,50.7297,-97.3567,-107.361,20.9135,17.1653,143.878,-294.523
48.2407,-73.5814,-52.9875,70.2118,51.1458,-97.3559,-107.36,21.9166,17.9643,81.0761,-292.987
48.2807,-74.1427,-53.4353,70.7389,51.5657,-97.3578,-107.36,22.9284,18.7705,24.7905,-265.315
48.3207,-74.7076,-53.886,71.2705,51.9893,-97.3622,-107.363,23.9492,19.5837,-14.2299,-216.532
48.3607,-75.2761,-54.5377,71.8068,52.6035,-97.3693,-107.369,24.9787,20.7627,-25.6727,-128.875
48.4007,-75.8481,-54.994,72.3478,53.0345,-97.3789,-107.376,26.017,21.5901,-0.197495,-72.5094
48.4407,-76.4237,-55.4532,72.8934,53.4693,-97.3911,-107.385,27.0642,22.4246,47.812,-33.2404
48.4807,-77.0028,-55.9151,73.4436,53.9076,-97.4059,-107.395,28.1202,23.2659,108.767,-19.5015
48.5207,-77.5855,-56.38,73.9984,54.3498,-97.4233,-107.408,29.1851,24.1146,170.184,-34.7373
48.5607,-78.1717,-56.8475,74.5579,54.7955,-97.4433,-107.423,30.2587,24.9699,219.034,-76.4729
48.6007,-78.7614,-57.3181,75.122,55.2451,-97.4658,-107.44,31.3412,25.8327,244.609,-136.639
48.6407,-79.3547,-57.9985,75.6908,55.8966,-97.491,-107.468,32.4325,27.0829,229.669,-230.209
48.6807,-79.9516,-58.4746,76.2642,56.3536,-97.5187,-107.489,33.5327,27.9596,185.436,-281.093
48.7207,-80.552,-59.193,76.8422,57.0445,-97.5491,-107.524,34.6416,29.2851,88.8138,-309.054
48.7607,-81.1559,-59.6755,77.4249,57.5095,-97.582,-107.549,35.7594,30.1773,23.952,-289.206
48.8007,-81.7634,-60.1596,78.0122,57.977,-97.6175,-107.576,36.886,31.0741,-24.5776,-242.465
48.8407,-82.3745,-60.6471,78.6041,58.4488,-97.6556,-107.606,38.0214,31.9792,-46.1298,-178.939
48.8807,-82.9891,-61.3519,79.2007,59.1322,-97.6963,-107.651,39.1657,33.2901,-21.2818,-87.5115
48.9207,-83.6072,-61.8453,79.8019,59.6116,-97.7395,-107.685,40.3188,34.2095,29.4583,-44.4472
48.9607,-84.2289,-62.3416,80.4077,60.0947,-97.7854,-107.72,41.4807,35.1361,95.0126,-30.7886
49.0007,-84.8542,-62.8402,81.0182,60.5811,-97.8339,-107.758,42.6514,36.0688,159.786,-50.3928
49.0407,-85.483,-63.3419,81.6333,61.0714,-97.8849,-107.798,43.831,37.0092,208.113,-99.3447
49.0807,-86.1153,-63.8464,82.253,61.5654,-97.9385,-107.84,45.0194,37.9565,227.697,-166.527
49.1207,-86.7512,-64.3538,82.8774,62.0632,-97.9947,-107.884,46.2166,38.911,212.947,-236.116
49.1607,-87.3906,-65.0872,83.5064,62.7839,-98.0535,-107.95,47.4226,40.2929,138.907,-307.016
49.2007,-88.0336,-65.6005,84.1401,63.2893,-98.1149,-107.998,48.6375,41.2619,67.3352,-318.967
49.2407,-88.6801,-66.1164,84.7784,63.7982,-98.1789,-108.048,49.8611,42.2374,-1.25452,-295.481
49.2807,-89.3302,-66.635,85.4213,64.3107,-98.2455,-108.1,51.0936,43.22,-49.8522,-242.157
49.3207,-89.9838,-67.1566,86.0688,64.827,-98.3147,-108.155,52.335,44.2097,-66.1084,-172.363
49.3607,-90.641,-67.681,86.721,65.3469,-98.3864,-108.211,53.5851,45.2064,-45.7234,-104.119
49.4007,-91.3017,-68.2083,87.3778,65.8706,-98.4607,-108.27,54.8441,46.2102,6.10878,-55.4837
49.4408,-91.966,-68.9703,88.0393,66.6288,-98.5377,-108.357,56.1119,47.6634,106.911,-44.8993
49.4808,-92.6338,-69.5032,88.7054,67.1599,-98.6172,-108.419,57.3885,48.6814,168.832,-82.3885
49.5208,-93.3052,-70.0391,89.3761,67.6949,-98.6993,-108.484,58.674,49.7067,203.891,-147.137
49.5608,-93.9801,-70.5777,90.0515,68.2334,-98.784,-108.551,59.9683,50.7387,201.63,-222.027
49.6008,-94.6586,-71.1192,90.7315,68.7757,-98.8713,-108.619,61.2714,51.7779,161.643,-286.751
49.6408,-95.3406,-71.6635,91.4161,69.3216,-98.9611,-108.69,62.5833,52.8241,94.0248,-323.288
49.6808,-96.0262,-72.2106,92.1054,69.8712,-99.0536,-108.763,63.9041,53.8772,16.8991,-321.111
49.7208,-96.7153,-73.0011,92.7993,70.6667,-99.1487,-108.871,65.2337,55.4014,-68.3589,-253.166
49.7608,-97.408,-73.554,93.4979,71.2238,-99.2463,-108.948,66.5721,56.4688,-86.5843,-179.325
49.8008,-98.1042,-74.1098,94.201,71.7848,-99.3465,-109.027,67.9193,57.5436,-63.7841,-107.335
49.8408,-98.8039,-74.6682,94.9089,72.3492,-99.4493,-109.109,69.2753,58.6251,-6.59002,-58.5123
49.8808,-99.5073,-75.2295,95.6213,72.9173,-99.5547,-109.192,70.6402,59.7134,68.0381,-47.7433
49.9208,-100.214,-75.776,96.3384,73.4714,-99.6627,-109.275,72.0139,60.7749,135.679,-77.3919
49.9608,-100.925,-76.3431,97.0601,74.0471,-99.7733,-109.362,73.3965,61.8777,179.554,-141.13
